0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0001	0.0002	0.0003	0.0005	0.0007	0.0011	0.0015	0.0022	0.0031	0.0043	0.0060	0.0082	0.0111	0.0149	0.0198	0.0261	0.0340	0.0439	0.0561	0.0710	0.0889	0.1103	0.1353	0.1645	0.1979	0.2357	0.2780	0.3247	0.3753	0.4296	0.4868	0.5461	0.6065	0.6670	0.7261	0.7827	0.8353	0.8825	0.9231	0.9560	0.9802	0.9950	1.0000	0.9950	0.9802	0.9560	0.9231	0.8825	0.8353	0.7827	0.7261	0.6670	0.6065	0.5461	0.4868	0.4296	0.3753	0.3247	0.2780	0.2357	0.1979	0.1645	0.1353	0.1103	0.0889	0.0710	0.0561	0.0439	0.0340	0.0261	0.0198	0.0149	0.0111	0.0082	0.0060	0.0043	0.0031	0.0022	
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0001	0.0002	0.0003	0.0005	0.0007	0.0011	0.0015	0.0022	0.0031	0.0043	0.0060	0.0082	0.0111	0.0149	0.0198	0.0261	0.0340	0.0439	0.0561	0.0710	0.0889	0.1103	0.1353	0.1645	0.1979	0.2357	0.2780	0.3247	0.3753	0.4296	0.4868	0.5461	0.6065	0.6670	0.7261	0.7827	0.8353	0.8825	0.9231	0.9560	0.9802	0.9950	1.0000	0.9950	0.9802	0.9560	0.9231	0.8825	0.8353	0.7827	0.7261	0.6670	0.6065	0.5461	0.4868	0.4296	0.3753	0.3247	0.2780	0.2357	0.1979	0.1645	0.1353	0.1103	0.0889	0.0710	
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0001	0.0002	0.0003	0.0005	0.0007	0.0011	0.0015	0.0022	0.0031	0.0043	0.0060	0.0082	0.0111	0.0149	0.0198	0.0261	0.0340	0.0439	0.0561	0.0710	0.0889	0.1103	0.1353	0.1645	0.1979	0.2357	0.2780	0.3247	0.3753	0.4296	0.4868	0.5461	0.6065	0.6670	0.7261	0.7827	0.8353	0.8825	0.9231	0.9560	0.9802	0.9950	1.0000	0.9950	0.9802	0.9560	0.9231	0.8825	0.8353	0.7827	0.7261	0.6670	0.6065	0.5461	0.4868	0.4296	0.3753	0.3247	0.2780	0.2357	0.1979	0.1645	0.1353	0.1103	0.0889	0.0710	
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0001	0.0002	0.0003	0.0005	0.0007	0.0011	0.0015	0.0022	0.0031	0.0043	0.0060	0.0082	0.0111	0.0149	0.0198	0.0261	0.0340	0.0439	0.0561	0.0710	0.0889	0.1103	0.1353	0.1645	0.1979	0.2357	0.2780	0.3247	0.3753	0.4296	0.4868	0.5461	0.6065	0.6670	0.7261	0.7827	0.8353	0.8825	0.9231	0.9560	0.9802	0.9950	1.0000	0.9950	0.9802	0.9560	0.9231	0.8825	0.8353	0.7827	0.7261	0.6670	0.6065	0.5461	0.4868	0.4296	0.3753	0.3247	0.2780	0.2357	0.1979	0.1645	0.1353	0.1103	0.0889	0.0710	0.0561	0.0439	0.0340	0.0261	0.0198	
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0001	0.0002	0.0003	0.0005	0.0007	0.0011	0.0015	0.0022	0.0031	0.0043	0.0060	0.0082	0.0111	0.0149	0.0198	0.0261	0.0340	0.0439	0.0561	0.0710	0.0889	0.1103	0.1353	0.1645	0.1979	0.2357	0.2780	0.3247	0.3753	0.4296	0.4868	0.5461	0.6065	0.6670	0.7261	0.7827	0.8353	0.8825	0.9231	0.9560	0.9802	0.9950	1.0000	0.9950	0.9802	0.9560	0.9231	0.8825	0.8353	0.7827	0.7261	0.6670	0.6065	0.5461	0.4868	0.4296	0.3753	0.3247	0.2780	0.2357	0.1979	0.1645	0.1353	0.1103	0.0889	0.0710	
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0001	0.0002	0.0003	0.0005	0.0007	0.0011	0.0015	0.0022	0.0031	0.0043	0.0060	0.0082	0.0111	0.0149	0.0198	0.0261	0.0340	0.0439	0.0561	0.0710	0.0889	0.1103	0.1353	0.1645	0.1979	0.2357	0.2780	0.3247	0.3753	0.4296	0.4868	0.5461	0.6065	0.6670	0.7261	0.7827	0.8353	0.8825	0.9231	0.9560	0.9802	0.9950	1.0000	0.9950	0.9802	0.9560	0.9231	0.8825	0.8353	0.7827	0.7261	0.6670	0.6065	0.5461	0.4868	0.4296	0.3753	0.3247	0.2780	0.2357	0.1979	0.1645	0.1353	0.1103	0.0889	
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0001	0.0002	0.0003	0.0005	0.0007	0.0011	0.0015	0.0022	0.0031	0.0043	0.0060	0.0082	0.0111	0.0149	0.0198	0.0261	0.0340	0.0439	0.0561	0.0710	0.0889	0.1103	0.1353	0.1645	0.1979	0.2357	0.2780	0.3247	0.3753	0.4296	0.4868	0.5461	0.6065	0.6670	0.7261	0.7827	0.8353	0.8825	0.9231	0.9560	0.9802	0.9950	1.0000	0.9950	0.9802	0.9560	0.9231	0.8825	0.8353	0.7827	0.7261	0.6670	0.6065	0.5461	0.4868	0.4296	0.3753	0.3247	0.2780	0.2357	0.1979	0.1645	0.1353	0.1103	0.0889	0.0710	0.0561	0.0439	0.0340	0.0261	0.0198	0.0149	0.0111	0.0082	0.0060	0.0043	0.0031	0.0022	
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0001	0.0002	0.0003	0.0005	0.0007	0.0011	0.0015	0.0022	0.0031	0.0043	0.0060	0.0082	0.0111	0.0149	0.0198	0.0261	0.0340	0.0439	0.0561	0.0710	0.0889	0.1103	0.1353	0.1645	0.1979	0.2357	0.2780	0.3247	0.3753	0.4296	0.4868	0.5461	0.6065	0.6670	0.7261	0.7827	0.8353	0.8825	0.9231	0.9560	0.9802	0.9950	1.0000	0.9950	0.9802	0.9560	0.9231	0.8825	0.8353	0.7827	0.7261	0.6670	0.6065	0.5461	0.4868	0.4296	0.3753	0.3247	0.2780	0.2357	0.1979	0.1645	0.1353	0.1103	0.0889	0.0710	0.0561	0.0439	0.0340	0.0261	0.0198	0.0149	0.0111	0.0082	0.0060	0.0043	0.0031	0.0022	0.0015	0.0011	0.0007	0.0005	0.0003	0.0002	0.0001	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0001	0.0002	0.0003	0.0005	0.0007	0.0011	0.0015	0.0022	0.0031	0.0043	0.0060	0.0082	0.0111	0.0149	0.0198	0.0261	0.0340	0.0439	0.0561	0.0710	0.0889	0.1103	0.1353	0.1645	0.1979	0.2357	0.2780	0.3247	0.3753	0.4296	0.4868	0.5461	0.6065	0.6670	0.7261	0.7827	0.8353	0.8825	0.9231	0.9560	0.9802	0.9950	1.0000	0.9950	0.9802	0.9560	0.9231	0.8825	0.8353	0.7827	0.7261	0.6670	0.6065	0.5461	0.4868	0.4296	0.3753	0.3247	0.2780	0.2357	0.1979	0.1645	0.1353	0.1103	0.0889	0.0710	0.0561	0.0439	0.0340	0.0261	0.0198	0.0149	0.0111	0.0082	0.0060	0.0043	0.0031	0.0022	0.0015	0.0011	0.0007	0.0005	0.0003	0.0002	
0.0022	0.0031	0.0043	0.0060	0.0082	0.0111	0.0149	0.0198	0.0261	0.0340	0.0439	0.0561	0.0710	0.0889	0.1103	0.1353	0.1645	0.1979	0.2357	0.2780	0.3247	0.3753	0.4296	0.4868	0.5461	0.6065	0.6670	0.7261	0.7827	0.8353	0.8825	0.9231	0.9560	0.9802	0.9950	1.0000	0.9950	0.9802	0.9560	0.9231	0.8825	0.8353	0.7827	0.7261	0.6670	0.6065	0.5461	0.4868	0.4296	0.3753	0.3247	0.2780	0.2357	0.1979	0.1645	0.1353	0.1103	0.0889	0.0710	0.0561	0.0439	0.0340	0.0261	0.0198	0.0149	0.0111	0.0082	0.0060	0.0043	0.0031	0.0022	0.0015	0.0011	0.0007	0.0005	0.0003	0.0002	0.0001	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
